label,game_id,source_class,source_username,white_elo,black_elo,elo_diff_abs,ply_count,opening_family,clock_tag_count,has_clock_data,move_count_total,avg_move_time,median_move_time,std_move_time,max_move_time,cv_move_time,fast_move_ratio,slow_move_ratio,white_move_count,white_avg_move_time,white_median_move_time,white_std_move_time,white_fast_move_ratio,white_slow_move_ratio,black_move_count,black_avg_move_time,black_median_move_time,black_std_move_time,black_fast_move_ratio,black_slow_move_ratio,wb_avg_time_diff,wb_move_count_diff
0,j6mw3Llx,human,,1902,1909,7,127,BIRD,127,True,125,6.136,4.0,5.9226264444079195,33.0,0.9652259524784744,0.32,0.232,63,7.984126984126984,6.0,6.734163229130509,0.19047619047619047,0.36507936507936506,62,4.258064516129032,3.0,4.200366665526943,0.45161290322580644,0.0967741935483871,3.726062467997952,1
1,Q0Jnrx3k,bot,maia5,1488,1595,107,87,SICILIAN,87,True,85,2.2705882352941176,1.0,4.726367179219444,26.0,2.0815606747857656,0.8,0.07058823529411765,43,4.372093023255814,2.0,5.9259902746741595,0.6046511627906976,0.13953488372093023,42,0.11904761904761904,0.0,0.32384453592227247,1.0,0.0,4.253045404208195,1
1,RGMNjVnD,bot,Humaia,1567,1400,167,87,SCANDINAVIAN,87,True,85,8.2,6.0,9.086253353280437,54.0,1.1080796772293218,0.2235294117647059,0.29411764705882354,43,9.279069767441861,4.0,12.097137046262754,0.3488372093023256,0.32558139534883723,42,7.095238095238095,6.5,3.853319680789316,0.09523809523809523,0.2619047619047619,2.183831672203766,1
0,KFHepaPV,human,,2005,1936,69,64,QUEEN'S_PAWN,64,True,62,13.048387096774194,6.0,18.454326723505737,95.0,1.4142994522340613,0.24193548387096775,0.3387096774193548,31,17.193548387096776,8.0,23.82519587278751,0.25806451612903225,0.3870967741935484,31,8.903225806451612,5.0,8.894923665413188,0.22580645161290322,0.2903225806451613,8.290322580645164,0
1,PvIKmq6z,bot,simpleEval,2195,2233,38,68,MODERN_DEFENSE,68,True,66,8.818181818181818,7.0,6.482865740501371,29.0,0.735170341706341,0.15151515151515152,0.36363636363636365,33,11.181818181818182,10.0,7.493247649089046,0.15151515151515152,0.5454545454545454,33,6.454545454545454,6.0,4.0905723767152695,0.15151515151515152,0.18181818181818182,4.7272727272727275,0
1,dvtOIBEh,bot,Boris-Trapsky,1631,2197,566,58,OTHER,58,True,56,7.25,6.0,6.254284245904676,34.0,0.8626598959868519,0.17857142857142858,0.19642857142857142,28,8.571428571428571,6.5,8.295560651975986,0.2857142857142857,0.25,28,5.928571428571429,5.5,2.4338178624858315,0.07142857142857142,0.14285714285714285,2.6428571428571423,0
0,UORZikJT,human,,1892,1962,70,69,SCANDINAVIAN,69,True,67,4.343283582089552,3.0,4.0612924889467426,17.0,0.9350742156681504,0.44776119402985076,0.1044776119402985,34,3.9411764705882355,2.0,3.8649341861118125,0.5294117647058824,0.08823529411764706,33,4.757575757575758,3.0,4.214191773622416,0.36363636363636365,0.12121212121212122,-0.8163992869875223,1
1,nRKjBCaU,bot,Boris-Trapsky,2228,1982,246,83,PIRC,83,True,81,5.444444444444445,5.0,3.7184890068181136,21.0,0.6829877767625107,0.2222222222222222,0.1111111111111111,41,5.560975609756097,5.0,2.4599105723166765,0.12195121951219512,0.04878048780487805,40,5.325,4.0,4.6657662821877395,0.325,0.175,0.235975609756097,1
1,ZGqhoOab,bot,Boris-Trapsky,1500,2254,754,125,OTHER,125,True,123,2.8048780487804876,2.0,2.9977187439876225,14.0,1.0687519000303698,0.6341463414634146,0.04065040650406504,62,3.3870967741935485,2.0,3.2743127262594256,0.5806451612903226,0.04838709677419355,61,2.2131147540983607,1.0,2.555064107491018,0.6885245901639344,0.03278688524590164,1.1739820200951878,1
0,kwuC6cpn,human,,2010,1917,93,35,SICILIAN,35,True,33,4.818181818181818,4.0,2.9279690494984636,11.0,0.607691689518549,0.24242424242424243,0.12121212121212122,17,4.117647058823529,3.0,2.6095380015080982,0.29411764705882354,0.058823529411764705,16,5.5625,4.5,3.061224224064614,0.1875,0.1875,-1.444852941176471,1
0,9f5NdOK1,human,,1859,1871,12,177,OTHER,177,True,175,6.702857142857143,3.0,9.375514788587367,81.0,1.3987340903689593,0.4514285714285714,0.21714285714285714,88,6.670454545454546,3.0,10.323980899419093,0.4318181818181818,0.19318181818181818,87,6.735632183908046,3.0,8.30656819481163,0.47126436781609193,0.2413793103448276,-0.06517763845350011,1
0,coaYFTjs,human,,2033,2091,58,84,ZUKERTORT,84,True,82,8.939024390243903,4.0,10.612173820406781,46.0,1.1871736061028049,0.32926829268292684,0.3048780487804878,41,9.365853658536585,5.0,10.909284695338647,0.36585365853658536,0.3170731707317073,41,8.512195121951219,4.0,10.288809813411927,0.2926829268292683,0.2926829268292683,0.8536585365853657,0
0,aZjOgoPp,human,,1877,2016,139,82,BENONI,82,True,80,5.225,3.0,5.366504914746654,33.0,1.027082280334288,0.3125,0.125,40,5.425,3.0,5.257791836883617,0.375,0.15,40,5.025,3.0,5.465745603300615,0.25,0.1,0.39999999999999947,0
0,ZGHzdcsG,human,,1880,1929,49,70,QUEEN'S_PAWN,70,True,68,6.352941176470588,3.5,6.753571399163454,38.0,1.0630621646831364,0.29411764705882354,0.22058823529411764,34,8.088235294117647,5.0,8.005026535058432,0.23529411764705882,0.3235294117647059,34,4.617647058823529,3.0,4.595488234206094,0.35294117647058826,0.11764705882352941,3.4705882352941178,0
1,7VmqNIj4,bot,maia5,1658,1439,219,34,ZUKERTORT,34,True,32,4.4375,3.5,3.0304444806001642,11.0,0.6829170660507412,0.34375,0.0625,16,5.0,6.0,2.669269563007828,0.1875,0.0,16,3.875,2.5,3.2572035551988456,0.5,0.125,1.125,0
1,cWse5IYX,bot,maia5,1754,1599,155,52,SCANDINAVIAN,52,True,50,3.98,3.5,3.0626132632116643,12.0,0.7695008199024282,0.4,0.08,25,3.84,2.0,3.618618520927565,0.56,0.12,25,4.12,4.0,2.371834732859775,0.24,0.04,-0.28000000000000025,0
1,rHLdjJea,bot,maia9,1760,1719,41,66,OTHER,66,True,64,5.203125,4.0,3.123398026889144,14.0,0.6002927138765922,0.203125,0.09375,32,5.34375,6.0,2.857111467461499,0.1875,0.0625,32,5.0625,4.0,3.3628252630786513,0.21875,0.125,0.28125,0
0,St6XxcKX,human,,2155,2117,38,61,FRENCH,61,True,59,6.11864406779661,3.0,8.122128688504898,43.0,1.3274393147417978,0.4067796610169492,0.2033898305084746,30,7.1,4.0,8.791473141629906,0.3333333333333333,0.26666666666666666,29,5.103448275862069,3.0,7.227079476840281,0.4827586206896552,0.13793103448275862,1.9965517241379303,1
1,TAnAml8M,bot,simpleEval,2257,1826,431,103,HUNGARIAN_OPENING,103,True,101,9.594059405940595,6.0,8.810635132725421,53.0,0.9183427744120408,0.1188118811881188,0.38613861386138615,51,7.7254901960784315,6.0,3.509530058326334,0.0,0.3137254901960784,50,11.5,6.0,11.706835610018619,0.24,0.46,-3.7745098039215685,1
1,pHit3iwR,bot,simpleEval,2272,2268,4,121,SARAGOSSA,121,True,119,4.100840336134453,1.0,6.442238451704896,51.0,1.5709556880182023,0.5210084033613446,0.13445378151260504,60,7.1,5.5,4.660829682935575,0.06666666666666667,0.25,59,1.0508474576271187,0.0,6.570152666527361,0.9830508474576272,0.01694915254237288,6.049152542372881,1
1,0AQySCr9,bot,maia9,1716,1708,8,104,MODERN_DEFENSE,104,True,102,7.5588235294117645,6.0,7.402402272251265,44.0,0.9793061371849923,0.22549019607843138,0.18627450980392157,51,9.803921568627452,5.0,9.640640300603131,0.27450980392156865,0.35294117647058826,51,5.313725490196078,6.0,2.5628583619599223,0.17647058823529413,0.0196078431372549,4.4901960784313735,0
0,tHQXxtSs,human,,1943,1923,20,119,SICILIAN,119,True,117,7.384615384615385,5.0,7.665937706533172,45.0,1.0380957310930337,0.3076923076923077,0.24786324786324787,59,8.305084745762711,6.0,7.728999403058534,0.22033898305084745,0.288135593220339,58,6.448275862068965,3.5,7.486015499705511,0.39655172413793105,0.20689655172413793,1.8568088836937457,1
1,xTh2ToII,bot,simpleEval,1884,2261,377,46,ENGLISH,46,True,44,9.886363636363637,6.0,12.749716412338014,60.0,1.2896264876847645,0.29545454545454547,0.2727272727272727,22,12.045454545454545,7.0,15.507995804883928,0.36363636363636365,0.36363636363636365,22,7.7272727272727275,6.0,8.676938181083642,0.22727272727272727,0.18181818181818182,4.3181818181818175,0
0,g4MsH8BV,human,,2157,2083,74,71,QUEEN'S_GAMBIT,71,True,69,7.666666666666667,4.0,8.428156169953235,36.0,1.0993247178199872,0.36231884057971014,0.2753623188405797,35,4.228571428571429,2.0,5.226775647898941,0.5142857142857142,0.08571428571428572,34,11.205882352941176,8.0,9.557194431313192,0.20588235294117646,0.47058823529411764,-6.977310924369747,1
0,LMzdVvQt,human,,1982,1925,57,56,BENONI,56,True,54,16.314814814814813,11.0,16.40102082874617,72.0,1.005283910048006,0.24074074074074073,0.5370370370370371,27,12.481481481481481,11.0,10.461110947201405,0.18518518518518517,0.5555555555555556,27,20.14814814814815,11.0,19.979069981142402,0.2962962962962963,0.5185185185185185,-7.666666666666668,0
1,Rv0czYMp,bot,Boris-Trapsky,2198,1629,569,61,FRENCH,61,True,59,5.559322033898305,5.0,4.533383465145749,25.0,0.8154561720841439,0.22033898305084745,0.11864406779661017,30,5.8,5.0,2.914332399252586,0.03333333333333333,0.1,29,5.310344827586207,4.0,5.736173470876773,0.41379310344827586,0.13793103448275862,0.4896551724137925,1
1,bKUoDiWB,bot,maia5,1596,1411,185,39,PETROV,39,True,37,6.72972972972973,6.0,5.97584619654755,30.0,0.8879771456717243,0.32432432432432434,0.21621621621621623,19,3.8947368421052633,2.0,2.899995223990718,0.5263157894736842,0.0,18,9.722222222222221,8.0,6.862179404011491,0.1111111111111111,0.4444444444444444,-5.827485380116958,1
0,ZvUCgEsH,human,,2076,1965,111,57,CARO_KANN,57,True,55,4.636363636363637,3.0,4.473614102769244,18.0,0.9648971594208173,0.45454545454545453,0.12727272727272726,28,3.642857142857143,2.0,3.800510169835151,0.5714285714285714,0.10714285714285714,27,5.666666666666667,4.0,4.868644955601477,0.3333333333333333,0.14814814814814814,-2.023809523809524,1
0,TxnghUcN,human,,1986,2052,66,26,ENGLISH,26,True,24,3.125,2.0,3.244386177178461,15.0,1.0382035766971074,0.625,0.08333333333333333,12,2.0,2.0,1.35400640077266,0.75,0.0,12,4.25,2.5,4.085033659592048,0.5,0.16666666666666666,-2.25,0
1,5glLVBCA,bot,OpeningsBot,2112,2494,382,28,INDIAN_DEFENSE,28,True,26,3.3461538461538463,1.0,5.676824055838506,21.0,1.6965221316298984,0.7307692307692307,0.11538461538461539,13,4.461538461538462,2.0,5.67877810008977,0.5384615384615384,0.15384615384615385,13,2.230769230769231,1.0,5.451236220469715,0.9230769230769231,0.07692307692307693,2.230769230769231,0
1,TxKMklsK,bot,Boris-Trapsky,2438,2243,195,80,OTHER,80,True,78,8.153846153846153,6.0,9.96027613029458,72.0,1.221543298998392,0.10256410256410256,0.23076923076923078,39,11.025641025641026,6.0,13.19379648223843,0.05128205128205128,0.358974358974359,39,5.282051282051282,5.0,2.8006292145462868,0.15384615384615385,0.10256410256410256,5.743589743589744,0
1,IIuIattl,bot,Humaia,1407,1572,165,54,INDIAN_DEFENSE,54,True,52,10.76923076923077,9.0,9.422998429814367,53.0,0.8749927113399054,0.21153846153846154,0.4807692307692308,26,8.576923076923077,9.0,4.280304418748714,0.15384615384615385,0.46153846153846156,26,12.961538461538462,10.0,12.233248418302692,0.2692307692307692,0.5,-4.384615384615385,0
0,vYbW2Xfc,human,,1982,2053,71,64,SICILIAN,64,True,62,11.725806451612904,4.5,19.23804140896005,119.0,1.6406582769677072,0.3548387096774194,0.3387096774193548,31,15.709677419354838,6.0,24.404115925177255,0.3225806451612903,0.45161290322580644,31,7.741935483870968,4.0,10.625495030397358,0.3870967741935484,0.22580645161290322,7.96774193548387,0
1,RBKzHyc1,bot,simpleEval,1798,2269,471,124,ENGLISH,124,True,122,8.71311475409836,6.0,10.672071340267058,64.0,1.2248285075377057,0.1885245901639344,0.2540983606557377,61,9.163934426229508,4.0,12.351651283869822,0.2459016393442623,0.29508196721311475,61,8.262295081967213,6.0,8.649650119606871,0.13114754098360656,0.21311475409836064,0.9016393442622945,0
1,RpHFibFR,bot,maia1,1555,1500,55,39,OTHER,39,True,37,6.594594594594595,6.0,5.635118931858226,27.0,0.8545057396670261,0.21621621621621623,0.13513513513513514,19,4.2631578947368425,4.0,2.61256287284018,0.3157894736842105,0.0,18,9.055555555555555,6.5,6.802550356890031,0.1111111111111111,0.2777777777777778,-4.792397660818713,1
1,LKYOlJC6,bot,maia1,1550,1562,12,94,SICILIAN,94,True,92,5.478260869565218,4.5,4.50236232889388,28.0,0.8218597901949145,0.31521739130434784,0.15217391304347827,46,5.608695652173913,3.0,5.7463722426284445,0.43478260869565216,0.21739130434782608,46,5.3478260869565215,6.0,2.736368517836446,0.1956521739130435,0.08695652173913043,0.2608695652173916,0
1,34R8eZyg,bot,simpleEval,2053,2252,199,64,SICILIAN,64,True,62,8.016129032258064,5.0,8.82535192660961,51.0,1.100949334909046,0.20967741935483872,0.22580645161290322,31,7.741935483870968,5.0,8.35103911608719,0.3225806451612903,0.25806451612903225,31,8.290322580645162,5.0,9.26733266558676,0.0967741935483871,0.1935483870967742,-0.548387096774194,0
1,WM385Gkv,bot,Boris-Trapsky,1988,2231,243,50,OTHER,50,True,48,5.1875,4.0,3.800527649770051,18.0,0.7326318361002507,0.22916666666666666,0.14583333333333334,24,5.583333333333333,4.5,4.081632298752819,0.2916666666666667,0.20833333333333334,24,4.791666666666667,4.0,3.4518010596724076,0.16666666666666666,0.08333333333333333,0.7916666666666661,0
0,mSfN55ip,human,,2167,2032,135,74,FRENCH,74,True,72,12.805555555555555,7.0,15.191041666507937,79.0,1.1862852494453053,0.16666666666666666,0.3888888888888889,36,15.5,9.0,17.60445019495544,0.08333333333333333,0.4444444444444444,36,10.11111111111111,6.0,11.708918200760426,0.25,0.3333333333333333,5.388888888888889,0
1,bcAeSu3s,bot,OpeningsBot,2433,2238,195,41,SICILIAN,41,True,39,4.282051282051282,0.0,13.221871386900158,72.0,3.0877424196952465,0.8461538461538461,0.07692307692307693,20,8.2,1.0,17.585789717837525,0.7,0.15,19,0.15789473684210525,0.0,0.36464227527765836,1.0,0.0,8.042105263157895,1
0,CaPibBZa,human,,1857,1881,24,41,ZUKERTORT,41,True,39,7.333333333333333,4.0,10.844668625957992,55.0,1.4788184489942717,0.46153846153846156,0.20512820512820512,20,8.0,4.0,13.542525613784159,0.4,0.15,19,6.631578947368421,2.0,6.884081762838928,0.5263157894736842,0.2631578947368421,1.3684210526315788,1
1,L3tddKmt,bot,OpeningsBot,2495,2111,384,43,QUEEN'S_GAMBIT,43,True,41,6.097560975609756,2.0,10.976260143331464,61.0,1.80010666350636,0.5609756097560976,0.21951219512195122,21,5.809523809523809,1.0,12.996772667598776,0.7142857142857143,0.2857142857142857,20,6.4,3.5,8.333066662399863,0.4,0.15,-0.590476190476191,1
0,ZNWnr4e9,human,,1903,1864,39,79,SICILIAN,79,True,77,9.532467532467532,5.0,9.066255997234327,35.0,0.951092250391067,0.2077922077922078,0.35064935064935066,39,8.153846153846153,5.0,7.803807294136861,0.23076923076923078,0.28205128205128205,38,10.947368421052632,7.0,10.005123341308304,0.18421052631578946,0.42105263157894735,-2.7935222672064786,1
1,3YP5ygrm,bot,simpleEval,2054,2257,203,85,PIRC,85,True,83,8.337349397590362,6.0,10.237277862525167,83.0,1.227881593337556,0.14457831325301204,0.21686746987951808,42,8.238095238095237,5.0,7.466782069079034,0.11904761904761904,0.2619047619047619,41,8.439024390243903,7.0,12.450974651805092,0.17073170731707318,0.17073170731707318,-0.20092915214866558,1
0,vQCT5BXu,human,,1867,1906,39,71,QUEEN'S_GAMBIT,71,True,69,8.043478260869565,4.0,11.231986909300012,77.0,1.39640918331838,0.30434782608695654,0.2463768115942029,35,5.714285714285714,3.0,7.268607367386444,0.42857142857142855,0.17142857142857143,34,10.441176470588236,6.0,13.795120996997428,0.17647058823529413,0.3235294117647059,-4.726890756302521,1
1,cXAAuuwq,bot,simpleEval,2123,2319,196,99,INDIAN_DEFENSE,99,True,97,10.216494845360824,9.0,8.59420423755321,49.0,0.8412086892458743,0.15463917525773196,0.4536082474226804,49,9.46938775510204,9.0,4.924333750921266,0.08163265306122448,0.4897959183673469,48,10.979166666666666,7.5,11.106472556076879,0.22916666666666666,0.4166666666666667,-1.5097789115646254,1
1,DX95KdQG,bot,Lynx_BOT,1770,2744,974,58,OTHER,58,True,56,13.035714285714286,10.5,13.798245599809167,71.0,1.058495552862073,0.16071428571428573,0.5178571428571429,28,14.178571428571429,6.0,18.219011991850262,0.25,0.39285714285714285,28,11.892857142857142,12.0,6.799891205612282,0.07142857142857142,0.6428571428571429,2.2857142857142865,0
1,TsK8K4mq,bot,maia5,1597,1756,159,30,RUY_LOPEZ,30,True,28,3.642857142857143,2.5,3.3510583159256857,15.0,0.919898361234502,0.5,0.07142857142857142,14,3.357142857142857,2.5,2.607876609075526,0.5,0.0,14,3.9285714285714284,2.5,3.936355923844244,0.5,0.14285714285714285,-0.5714285714285712,0
0,YcgFlqIp,human,,2032,2088,56,98,PIRC,98,True,96,9.8125,5.0,13.005057109319692,87.0,1.3253561385293953,0.3229166666666667,0.3125,48,11.979166666666666,5.5,12.664730526369503,0.3125,0.4166666666666667,48,7.645833333333333,4.0,12.979935771755148,0.3333333333333333,0.20833333333333334,4.333333333333333,0
1,JO97APqj,bot,maia9,1708,1709,1,89,OTHER,89,True,87,5.402298850574713,4.0,5.461379073270112,38.0,1.0109361263287227,0.3103448275862069,0.10344827586206896,44,6.204545454545454,4.0,7.178185214607283,0.38636363636363635,0.18181818181818182,43,4.5813953488372094,5.0,2.507964598054495,0.23255813953488372,0.023255813953488372,1.6231501057082447,1
0,1nLMucum,human,,2032,2141,109,75,SICILIAN,75,True,73,11.534246575342467,6.0,12.68704677768631,55.0,1.0999458607732786,0.3424657534246575,0.410958904109589,37,11.135135135135135,6.0,11.980078423607775,0.35135135135135137,0.40540540540540543,36,11.944444444444445,8.0,13.362352679666948,0.3333333333333333,0.4166666666666667,-0.8093093093093096,1
0,cZav9YW3,human,,1838,1883,45,31,SICILIAN,31,True,29,7.172413793103448,5.0,7.4513084503245945,29.0,1.038884351247179,0.27586206896551724,0.1724137931034483,15,9.133333333333333,6.0,8.245133244661497,0.13333333333333333,0.26666666666666666,14,5.071428571428571,3.0,5.799806471085119,0.42857142857142855,0.07142857142857142,4.061904761904762,1
1,ZzC1Y5TH,bot,OpeningsBot,2493,2112,381,43,SCANDINAVIAN,43,True,41,7.560975609756097,6.0,7.625530866726927,33.0,1.0085379533413033,0.3902439024390244,0.3170731707317073,21,8.142857142857142,7.0,8.865587372294197,0.42857142857142855,0.3333333333333333,20,6.95,5.0,5.995623403783797,0.35,0.3,1.1928571428571422,1
0,ortLFXoC,human,,1968,1827,141,46,OTHER,46,True,44,7.818181818181818,5.0,7.302778821270482,36.0,0.9340763608601779,0.29545454545454547,0.3409090909090909,22,6.318181818181818,3.0,6.181985291858945,0.3181818181818182,0.2727272727272727,22,9.318181818181818,7.0,7.99651266966001,0.2727272727272727,0.4090909090909091,-3.0,0
1,2QGJsvYU,bot,maia5,1607,1749,142,72,CENTER_GAME,72,True,70,4.314285714285714,4.0,3.0777675450274815,14.0,0.7133898283176282,0.37142857142857144,0.08571428571428572,35,4.9714285714285715,5.0,2.5688876334844597,0.2,0.05714285714285714,35,3.657142857142857,2.0,3.38857624668412,0.5428571428571428,0.11428571428571428,1.3142857142857145,0
1,bwLo0mMY,bot,Humaia,1404,1574,170,98,INDIAN_DEFENSE,98,True,96,7.447916666666667,5.0,7.772641378132375,55.0,1.043599401819172,0.23958333333333334,0.28125,48,6.666666666666667,6.0,3.8477987935383986,0.08333333333333333,0.25,48,8.229166666666666,4.0,10.237267667964707,0.3958333333333333,0.3125,-1.5624999999999991,0
0,uFggqpCV,human,,1909,1897,12,32,QUEEN'S_PAWN,32,True,30,6.666666666666667,4.0,8.154071920757684,38.0,1.2231107881136525,0.3333333333333333,0.2,15,4.0,3.0,3.777124126457412,0.4,0.06666666666666667,15,9.333333333333334,6.0,10.221980673474631,0.26666666666666666,0.3333333333333333,-5.333333333333334,0
0,fDlSedY5,human,,1892,1881,11,76,QUEEN'S_PAWN,76,True,74,9.472972972972974,4.0,12.385936852009712,84.0,1.3075026063462463,0.25675675675675674,0.2702702702702703,37,10.91891891891892,5.0,14.965506968735262,0.13513513513513514,0.2702702702702703,37,8.027027027027026,4.0,8.869889808531205,0.3783783783783784,0.2702702702702703,2.891891891891893,0
0,3FJi92po,human,,1954,1945,9,160,KING'S_PAWN,160,True,158,6.7025316455696204,3.0,9.492508367642246,48.0,1.4162571502242445,0.46835443037974683,0.22784810126582278,79,5.949367088607595,3.0,6.821222901936586,0.45569620253164556,0.25316455696202533,79,7.455696202531645,3.0,11.513115766024605,0.4810126582278481,0.20253164556962025,-1.5063291139240507,0
1,fKvwCbRJ,bot,Lynx_BOT,1940,2723,783,38,QUEEN'S_GAMBIT,38,True,36,20.13888888888889,13.0,29.866511139641354,164.0,1.4830267600373637,0.1111111111111111,0.6666666666666666,18,25.555555555555557,9.5,41.05581867304049,0.2222222222222222,0.5,18,14.722222222222221,13.5,6.305249625471316,0.0,0.8333333333333334,10.833333333333336,0
0,y6w6rkbY,human,,1981,2009,28,108,QUEEN'S_GAMBIT,108,True,106,9.81132075471698,5.5,11.922005345710685,73.0,1.2151274679282045,0.39622641509433965,0.3584905660377358,53,11.245283018867925,7.0,13.751028311980216,0.32075471698113206,0.37735849056603776,53,8.377358490566039,3.0,9.542806072608258,0.4716981132075472,0.33962264150943394,2.867924528301886,0
1,LXBAP6ZE,bot,simpleEval,1871,2247,376,46,QUEEN'S_PAWN,46,True,44,9.590909090909092,7.0,9.284195225852132,51.0,0.9680203553021179,0.1590909090909091,0.3409090909090909,22,10.727272727272727,7.5,11.477970275832421,0.22727272727272727,0.36363636363636365,22,8.454545454545455,6.5,6.169774363984419,0.09090909090909091,0.3181818181818182,2.2727272727272716,0
0,hVE1HxHW,human,,2128,2262,134,37,SICILIAN,37,True,35,7.685714285714286,4.0,13.962749276089532,77.0,1.8167145898257755,0.42857142857142855,0.17142857142857143,18,7.277777777777778,3.5,17.054831689307793,0.4444444444444444,0.05555555555555555,17,8.117647058823529,4.0,9.645982723339387,0.4117647058823529,0.29411764705882354,-0.8398692810457513,1
0,TFMfAx5N,human,,1828,1807,21,65,FRENCH,65,True,63,9.365079365079366,4.0,11.94471602285785,56.0,1.2754527278644823,0.31746031746031744,0.2857142857142857,32,5.03125,3.0,5.387974892062879,0.46875,0.15625,31,13.838709677419354,7.0,14.852167810042017,0.16129032258064516,0.41935483870967744,-8.807459677419354,1
1,1Cw9ORZG,bot,maia1,1455,1506,51,38,OTHER,38,True,36,4.222222222222222,4.0,2.57240820062005,11.0,0.6092545738310645,0.2777777777777778,0.08333333333333333,18,4.5,3.0,2.9674156357941426,0.2222222222222222,0.16666666666666666,18,3.9444444444444446,4.0,2.067532673992044,0.3333333333333333,0.0,0.5555555555555554,0
1,8GRab9xx,bot,simpleEval,2239,2212,27,131,ZUKERTORT,131,True,129,7.751937984496124,6.0,8.125976156270587,73.0,1.0482509241589058,0.14728682170542637,0.2558139534883721,65,7.446153846153846,5.0,10.007736652181066,0.13846153846153847,0.18461538461538463,64,8.0625,6.5,5.584227229438286,0.15625,0.328125,-0.6163461538461537,1
0,Wmjffc1x,human,,2076,2049,27,69,OTHER,69,True,67,6.044776119402985,3.0,8.86622441615588,67.0,1.4667581132899852,0.373134328358209,0.1791044776119403,34,8.5,4.0,11.571389666912502,0.23529411764705882,0.29411764705882354,33,3.515151515151515,2.0,3.006268321269311,0.5151515151515151,0.06060606060606061,4.984848484848484,1
0,a4k0Mc7j,human,,2004,2048,44,50,FRENCH,50,True,48,15.8125,7.0,22.37712396809146,92.0,1.4151540849385904,0.2708333333333333,0.4375,24,17.791666666666668,3.0,28.028228578028656,0.375,0.375,24,13.833333333333334,9.5,14.424131015612536,0.16666666666666666,0.5,3.958333333333334,0
1,700dvVxi,bot,maia1,1536,1500,36,41,CENTER_GAME,41,True,39,11.0,7.0,12.417935746537273,57.0,1.1289032496852067,0.1794871794871795,0.41025641025641024,20,3.7,3.5,2.3895606290697042,0.35,0.0,19,18.68421052631579,12.0,13.977623589825152,0.0,0.8421052631578947,-14.984210526315792,1
0,npKvG0uJ,human,,1983,1930,53,70,SICILIAN,70,True,68,13.882352941176471,7.0,18.01105004921791,93.0,1.2974061476131546,0.3088235294117647,0.45588235294117646,34,12.823529411764707,7.0,18.308581382759698,0.35294117647058826,0.47058823529411764,34,14.941176470588236,7.0,17.64509793027112,0.2647058823529412,0.4411764705882353,-2.117647058823529,0
0,smmtEGEW,human,,1968,2021,53,80,OTHER,80,True,78,11.217948717948717,7.0,17.539440855849186,117.0,1.5635158705785561,0.2564102564102564,0.38461538461538464,39,14.435897435897436,9.0,23.411365716408543,0.3333333333333333,0.48717948717948717,39,8.0,6.0,6.816270128269453,0.1794871794871795,0.28205128205128205,6.435897435897436,0
0,Kp2Gd4vC,human,,1810,1870,60,81,SICILIAN,81,True,79,11.063291139240507,7.0,13.084285455356866,91.0,1.1826756876123483,0.16455696202531644,0.35443037974683544,40,9.5,7.0,9.423375191511797,0.15,0.3,39,12.666666666666666,7.0,15.831376397283927,0.1794871794871795,0.41025641025641024,-3.166666666666666,1
1,2kRb4DGs,bot,Lynx_BOT,2289,2748,459,134,CENTER_GAME,134,True,132,7.2727272727272725,6.5,5.7971922528521445,36.0,0.7971139347671699,0.17424242424242425,0.26515151515151514,66,7.181818181818182,7.0,3.868713241991493,0.09090909090909091,0.2878787878787879,66,7.363636363636363,6.0,7.227129787037015,0.25757575757575757,0.24242424242424243,-0.18181818181818166,0
0,1THuteyG,human,,2046,2139,93,28,MODERN_DEFENSE,28,True,26,12.846153846153847,6.0,18.84081557048279,85.0,1.4666503138699176,0.38461538461538464,0.4230769230769231,13,5.230769230769231,2.0,5.924575235067602,0.5384615384615384,0.23076923076923078,13,20.46153846153846,13.0,23.640302564168753,0.23076923076923078,0.6153846153846154,-15.23076923076923,0
0,V9c8K7Tx,human,,1889,1943,54,22,CARO_KANN,22,True,20,5.9,3.5,7.654410493303844,32.0,1.2973577107294652,0.4,0.2,10,2.8,2.0,3.0919249667480613,0.6,0.1,10,9.0,4.0,9.402127418834526,0.2,0.3,-6.2,0
0,Lz5oMhGB,human,,2168,2215,47,76,FRENCH,76,True,74,12.243243243243244,7.0,16.530733711754625,115.0,1.3501923782227838,0.3108108108108108,0.40540540540540543,37,12.35135135135135,6.0,19.48834192913349,0.2702702702702703,0.3783783783783784,37,12.135135135135135,7.0,12.911679527659512,0.35135135135135137,0.43243243243243246,0.21621621621621578,0
1,td8DeFdl,bot,simpleEval,2248,1869,379,31,SCANDINAVIAN,31,True,29,6.724137931034483,5.0,8.229034181918431,40.0,1.2238050834647922,0.3793103448275862,0.20689655172413793,15,6.0,6.0,5.329165037789691,0.26666666666666666,0.2,14,7.5,2.5,10.424901506900266,0.5,0.21428571428571427,-1.5,1
1,dBhxXps4,bot,Humaia,1405,1571,166,93,SICILIAN,93,True,91,8.197802197802197,6.0,9.418499192429618,49.0,1.1489053974679562,0.1978021978021978,0.24175824175824176,46,7.086956521739131,6.0,5.480503336756269,0.08695652173913043,0.2391304347826087,45,9.333333333333334,5.0,12.088562087086013,0.3111111111111111,0.24444444444444444,-2.246376811594203,1
