game_id,label,source_class,source_username,early_move_count,middle_move_count,late_move_count,early_avg_time,middle_avg_time,late_avg_time,early_cpl_mean,middle_cpl_mean,late_cpl_mean,early_cpl_std,middle_cpl_std,late_cpl_std,time_early_to_middle_diff,time_middle_to_late_diff,cpl_early_to_middle_diff,cpl_middle_to_late_diff
VKOgeBjE,0,human,,8,9,9,6.75,7.777777777777778,2.7142857142857144,25.5,27.666666666666668,115.88888888888889,27.7758888246623,43.46390584279226,172.04550072869577,1.0277777777777777,-5.063492063492063,2.166666666666668,88.22222222222221
WOQH6rNk,0,human,,30,30,31,3.9,7.233333333333333,19.310344827586206,34.2,48.43333333333333,48.724137931034484,42.85977134796685,51.99915597605621,84.01883883647317,3.3333333333333335,12.077011494252872,14.233333333333327,0.29080459770115397
Wmjffc1x,0,human,,23,23,23,2.8260869565217392,7.869565217391305,7.571428571428571,16.391304347826086,81.78260869565217,35.47826086956522,20.921674075579222,87.4359176628377,46.719207078233936,5.043478260869565,-0.2981366459627335,65.3913043478261,-46.30434782608695
YY2xnczX,0,human,,20,21,21,3.7,7.380952380952381,5.0,9.0,51.76190476190476,34.38095238095238,13.375350462698165,87.74525072585587,44.564000194985695,3.680952380952381,-2.3809523809523814,42.76190476190476,-17.38095238095238
YcgFlqIp,0,human,,32,33,33,4.53125,12.212121212121213,12.709677419354838,19.40625,55.90909090909091,51.806451612903224,17.189857792823652,60.02644045517782,70.28303119890123,7.680871212121213,0.49755620723362526,36.50284090909091,-4.102639296187682
Z2vlJCS8,0,human,,14,15,15,3.357142857142857,29.266666666666666,19.692307692307693,2.7857142857142856,27.066666666666666,29.857142857142858,4.662595405819311,29.77575449179341,67.21060411960637,25.909523809523808,-9.574358974358972,24.28095238095238,2.790476190476191
ZGHzdcsG,0,human,,23,23,24,4.6521739130434785,6.0,8.5,19.652173913043477,71.47826086956522,36.041666666666664,26.579836580863443,76.76552077322293,47.179161330919065,1.3478260869565215,2.5,51.82608695652174,-35.436594202898554
ZGqhoOab,1,bot,Boris-Trapsky,41,42,42,5.585365853658536,2.119047619047619,0.675,29.73170731707317,48.45238095238095,52.225806451612904,35.63091586498656,48.80534825345056,81.87744960232881,-3.466318234610917,-1.444047619047619,18.72067363530778,3.773425499231955
ZhNGLISm,1,bot,maia5,22,22,22,4.045454545454546,9.272727272727273,6.35,23.136363636363637,97.36363636363636,48.166666666666664,22.83397678609157,131.28682875657663,55.56402713186933,5.2272727272727275,-2.9227272727272737,74.22727272727272,-49.196969696969695
ZwtuuIMl,1,bot,Boris-Trapsky,17,17,18,6.9411764705882355,15.058823529411764,7.5625,25.41176470588235,70.05882352941177,45.27777777777778,26.780279890312205,68.77283200614417,46.790081517294475,8.117647058823529,-7.4963235294117645,44.64705882352942,-24.78104575163399
ZzC1Y5TH,1,bot,OpeningsBot,14,14,15,3.2857142857142856,6.857142857142857,12.923076923076923,26.785714285714285,43.714285714285715,20.4,35.80139377061133,54.96028250528944,27.829959875405258,3.571428571428571,6.065934065934067,16.92857142857143,-23.314285714285717
a6rX0AcI,0,human,,29,29,29,5.241379310344827,5.275862068965517,6.074074074074074,36.10344827586207,80.65517241379311,27.103448275862068,55.470616532126456,124.73206480487491,72.15994916829877,0.0344827586206895,0.7982120051085575,44.55172413793104,-53.551724137931046
aTH3trO5,0,human,,44,45,45,13.386363636363637,6.844444444444444,4.162790697674419,53.90909090909091,31.844444444444445,36.02857142857143,106.25480057215344,38.8632677504982,53.128677063621794,-6.541919191919193,-2.681653746770025,-22.06464646464646,4.184126984126987
adxV7ywn,0,human,,45,46,46,10.8,10.043478260869565,3.0454545454545454,44.266666666666666,52.9,42.55555555555556,53.855526900939125,44.75421767833731,59.452335924785835,-0.7565217391304362,-6.9980237154150196,8.633333333333333,-10.344444444444441
atbLOLuV,0,human,,21,22,22,2.9047619047619047,5.2272727272727275,8.95,35.76190476190476,73.54545454545455,92.72727272727273,37.1071867790809,74.25430950011483,146.07444609394517,2.322510822510823,3.7227272727272718,37.78354978354979,19.181818181818187
bZ7Jg8Tj,1,bot,simpleEval,55,56,56,9.763636363636364,7.303571428571429,2.2962962962962963,27.89090909090909,31.357142857142858,22.78,39.16151762649039,38.5947019733041,33.07826476706419,-2.460064935064935,-5.007275132275133,3.466233766233767,-8.577142857142857
cdS7HYOj,1,bot,maia1,20,20,21,2.85,4.85,5.842105263157895,17.4,82.22222222222223,52.13333333333333,22.01908263302538,116.11228069586379,53.656769273679615,1.9999999999999996,0.992105263157895,64.82222222222222,-30.088888888888896
d4I3sUFi,1,bot,maia1,31,32,32,3.032258064516129,7.875,6.7,20.903225806451612,66.65625,79.9,20.140402082525206,68.02141637703158,83.90226457015329,4.842741935483871,-1.1749999999999998,45.753024193548384,13.243750000000006
