game_id,label,source_class,source_username,white_cpl_mean,black_cpl_mean,wb_cpl_mean_diff,white_best_move_ratio,black_best_move_ratio,wb_best_move_ratio_diff,white_time_complexity_corr,black_time_complexity_corr,wb_time_complexity_corr_diff,white_critical_time_lift,black_critical_time_lift,wb_critical_time_lift_diff
L3tddKmt,1,bot,OpeningsBot,11.454545454545455,36.95238095238095,-25.497835497835496,0.5454545454545454,0.23809523809523808,0.30735930735930733,-0.24345720310975302,-0.1994808347136642,-0.043976368396088816,0.1440677966101695,0.7281553398058253,-0.5840875431956558
LJaBQQ14,0,human,,34.77777777777778,69.88235294117646,-35.104575163398685,0.4444444444444444,0.23529411764705882,0.2091503267973856,0.269767692759689,0.2282765229659566,0.04149116979373238,5.583333333333333,0.787878787878788,4.795454545454545
LKYOlJC6,1,bot,maia1,64.79069767441861,56.97674418604651,7.8139534883721,0.46511627906976744,0.23255813953488372,0.23255813953488372,0.06105400262310892,-0.13574144267247154,0.19679544529558046,1.4970414201183433,0.9225806451612903,0.5744607749570529
LXBAP6ZE,1,bot,simpleEval,56.82608695652174,28.391304347826086,28.434782608695656,0.2608695652173913,0.391304347826087,-0.13043478260869568,0.3055163903396877,0.09297259932586727,0.21254379101382043,2.588059701492537,0.73125,1.8568097014925369
Lz5oMhGB,0,human,,57.029411764705884,31.970588235294116,25.058823529411768,0.38235294117647056,0.35294117647058826,0.029411764705882304,0.25030929501298205,-0.0064827633069407965,0.25679205831992286,2.48703805846663,0.6150579150579151,1.8719801434087149
M540gZiK,0,human,,39.54385964912281,33.14035087719298,6.403508771929829,0.42105263157894735,0.5087719298245614,-0.08771929824561409,-0.15645937135541657,0.005189456967361157,-0.16164882832277772,0.9166666666666665,0.6442721791559002,0.27239448751076634
MXEUbkdu,0,human,,58.892857142857146,70.96296296296296,-12.070105820105816,0.32142857142857145,0.2222222222222222,0.09920634920634924,0.3158009418639542,0.19141142485327975,0.12438951701067444,2.5473684210526315,2.2399999999999998,0.30736842105263174
MoZsQ6mh,0,human,,55.22,46.86,8.36,0.48,0.44,0.03999999999999998,0.043642422533621404,-0.07592201898939785,0.11956444152301926,0.7494661921708186,0.6877300613496933,0.06173613082112528
Mok5g0XC,1,bot,maia5,22.0,59.285714285714285,-37.285714285714285,0.4,0.14285714285714285,0.2571428571428572,0.6058808908387873,0.37467363584404034,0.23120725499474692,2.8,2.0274914089347083,0.7725085910652916
MqqeJMCl,0,human,,118.83870967741936,97.29032258064517,21.548387096774192,0.3548387096774194,0.2903225806451613,0.06451612903225806,0.15305696382377745,0.09030903706124958,0.06274792676252787,0.983957219251337,1.0819672131147542,-0.09800999386341724
MsZ8oU41,1,bot,Boris-Trapsky,56.07142857142857,67.62962962962963,-11.558201058201064,0.39285714285714285,0.2962962962962963,0.09656084656084657,-0.011420534228253273,0.29233617110711296,-0.30375670533536625,0.9041095890410958,1.7597222222222224,-0.8556126331811266
N12WkDUs,1,bot,simpleEval,64.61764705882354,35.55882352941177,29.058823529411768,0.3235294117647059,0.35294117647058826,-0.02941176470588236,0.03762434463331375,0.15216555733529274,-0.11454121270197899,0.4396743153219837,1.1020408163265307,-0.662366501004547
N4MtsNN1,1,bot,Boris-Trapsky,38.758620689655174,58.5,-19.741379310344826,0.5172413793103449,0.42857142857142855,0.08866995073891631,-0.10271916512568816,0.05622431326218393,-0.1589434783878721,0.7920529801324504,0.5777777777777777,0.21427520235467268
N8R8aAnp,0,human,,61.333333333333336,30.952380952380953,30.380952380952383,0.14285714285714285,0.47619047619047616,-0.3333333333333333,0.28250181371690314,0.23960506278214738,0.042896750934755756,1.6721311475409837,0.7428571428571429,0.9292740046838408
NGU35vup,1,bot,maia1,67.23333333333333,49.43333333333333,17.800000000000004,0.3,0.3333333333333333,-0.033333333333333326,-0.04291876399152698,0.256002357314304,-0.298921121305831,1.5726495726495726,1.8596491228070178,-0.28699955015744516
NI1X6yla,0,human,,31.675675675675677,42.0,-10.324324324324323,0.3783783783783784,0.3333333333333333,0.045045045045045085,0.3015636391328466,0.14947610681531853,0.15208753231752808,1.3327205882352942,1.2675675675675677,0.06515302066772644
NZtWqSf0,0,human,,41.8,77.5,-35.7,0.44,0.08333333333333333,0.3566666666666667,-0.1599939456164148,0.029964051160423062,-0.18995799677683786,1.081081081081081,0.5308823529411765,0.5501987281399044
Nut3mEt5,0,human,,26.333333333333332,4.833333333333333,21.5,0.5555555555555556,0.8333333333333334,-0.2777777777777778,0.5542005571748685,-0.0029584210163658363,0.5571589781912343,2.2588652482269502,0.8198198198198198,1.4390454284071303
NyztgkmG,0,human,,36.03225806451613,23.70967741935484,12.322580645161288,0.3225806451612903,0.3548387096774194,-0.03225806451612906,0.2108629274867518,-0.05251220061154701,0.2633751280982988,1.281661600810537,0.8169014084507041,0.4647601923598329
O8YHWV0P,1,bot,simpleEval,14.96078431372549,23.78,-8.81921568627451,0.49019607843137253,0.5,-0.009803921568627472,0.1980688646351877,0.14751027575018816,0.050558588884999534,0.8787878787878788,1.9821325648414987,-1.10334468605362
OI7Lnmv3,1,bot,maia5,22.733333333333334,35.758620689655174,-13.02528735632184,0.43333333333333335,0.41379310344827586,0.019540229885057492,-0.056252199953133054,0.41386780927145017,-0.47012000922458325,1.4933333333333334,1.4183333333333334,0.07499999999999996
OKSzlM6Y,0,human,,31.136363636363637,12.954545454545455,18.18181818181818,0.45454545454545453,0.6136363636363636,-0.15909090909090912,-0.1528947967218737,-0.07556903875164342,-0.07732575797023028,0.8095238095238094,0.9548229548229548,-0.14529914529914534
OlE1rJJn,1,bot,maia9,23.705882352941178,68.0,-44.294117647058826,0.5882352941176471,0.125,0.4632352941176471,-0.24449689671744085,0.12548714212471604,-0.3699840388421569,0.7398373983739838,1.4193548387096775,-0.6795174403356937
Otr839jU,1,bot,maia9,38.625,62.89795918367347,-24.27295918367347,0.5,0.3469387755102041,0.15306122448979592,0.08956652778560965,-0.2123879584780158,0.3019544862636255,1.4715909090909092,0.8372881355932204,0.6343027734976888
P3vLtBni,0,human,,19.166666666666668,43.5,-24.333333333333332,0.6388888888888888,0.3888888888888889,0.24999999999999994,0.0506634176483613,0.38787368896417035,-0.33721027131580905,1.1666666666666667,1.7560975609756095,-0.5894308943089428
